src_spk,tgt_spk,utt_id,src_wav,tgt_wav,pair,expected_output
clb,slt,arctic_b0530,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0530.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0530.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0530.wav
clb,slt,arctic_b0531,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0531.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0531.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0531.wav
clb,slt,arctic_b0532,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0532.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0532.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0532.wav
clb,slt,arctic_b0533,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0533.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0533.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0533.wav
clb,slt,arctic_b0534,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0534.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0534.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0534.wav
clb,slt,arctic_b0535,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0535.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0535.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0535.wav
clb,slt,arctic_b0536,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0536.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0536.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0536.wav
clb,slt,arctic_b0537,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0537.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0537.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0537.wav
clb,slt,arctic_b0538,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0538.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0538.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0538.wav
clb,slt,arctic_b0539,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0539.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0539.wav,clb_to_slt,generated_wavs/clb_to_slt/arctic_b0539.wav
rms,bdl,arctic_b0508,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0508.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0508.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0508.wav
rms,bdl,arctic_b0509,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0509.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0509.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0509.wav
rms,bdl,arctic_b0510,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0510.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0510.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0510.wav
rms,bdl,arctic_b0511,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0511.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0511.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0511.wav
rms,bdl,arctic_b0512,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0512.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0512.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0512.wav
rms,bdl,arctic_b0513,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0513.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0513.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0513.wav
rms,bdl,arctic_b0514,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0514.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0514.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0514.wav
rms,bdl,arctic_b0515,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0515.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0515.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0515.wav
rms,bdl,arctic_b0516,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0516.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0516.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0516.wav
rms,bdl,arctic_b0517,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0517.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0517.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0517.wav
rms,bdl,arctic_b0518,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0518.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0518.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0518.wav
rms,bdl,arctic_b0519,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0519.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0519.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0519.wav
rms,bdl,arctic_b0520,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0520.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0520.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0520.wav
rms,bdl,arctic_b0521,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0521.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0521.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0521.wav
rms,bdl,arctic_b0522,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0522.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0522.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0522.wav
rms,bdl,arctic_b0523,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0523.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0523.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0523.wav
rms,bdl,arctic_b0524,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0524.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0524.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0524.wav
rms,bdl,arctic_b0525,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0525.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0525.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0525.wav
rms,bdl,arctic_b0526,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0526.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0526.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0526.wav
rms,bdl,arctic_b0527,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0527.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0527.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0527.wav
rms,bdl,arctic_b0528,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0528.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0528.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0528.wav
rms,bdl,arctic_b0529,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0529.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0529.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0529.wav
rms,bdl,arctic_b0530,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0530.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0530.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0530.wav
rms,bdl,arctic_b0531,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0531.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0531.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0531.wav
rms,bdl,arctic_b0532,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0532.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0532.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0532.wav
rms,bdl,arctic_b0533,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0533.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0533.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0533.wav
rms,bdl,arctic_b0534,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0534.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0534.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0534.wav
rms,bdl,arctic_b0535,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0535.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0535.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0535.wav
rms,bdl,arctic_b0536,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0536.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0536.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0536.wav
rms,bdl,arctic_b0537,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0537.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0537.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0537.wav
rms,bdl,arctic_b0538,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0538.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0538.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0538.wav
rms,bdl,arctic_b0539,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0539.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\bdl\wav\arctic_b0539.wav,rms_to_bdl,generated_wavs/rms_to_bdl/arctic_b0539.wav
rms,clb,arctic_b0508,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0508.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0508.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0508.wav
rms,clb,arctic_b0509,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0509.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0509.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0509.wav
rms,clb,arctic_b0510,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0510.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0510.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0510.wav
rms,clb,arctic_b0511,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0511.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0511.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0511.wav
rms,clb,arctic_b0512,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0512.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0512.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0512.wav
rms,clb,arctic_b0513,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0513.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0513.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0513.wav
rms,clb,arctic_b0514,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0514.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0514.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0514.wav
rms,clb,arctic_b0515,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0515.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0515.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0515.wav
rms,clb,arctic_b0516,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0516.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0516.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0516.wav
rms,clb,arctic_b0517,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0517.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0517.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0517.wav
rms,clb,arctic_b0518,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0518.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0518.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0518.wav
rms,clb,arctic_b0519,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0519.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0519.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0519.wav
rms,clb,arctic_b0520,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0520.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0520.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0520.wav
rms,clb,arctic_b0521,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0521.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0521.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0521.wav
rms,clb,arctic_b0522,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0522.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0522.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0522.wav
rms,clb,arctic_b0523,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0523.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0523.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0523.wav
rms,clb,arctic_b0524,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0524.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0524.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0524.wav
rms,clb,arctic_b0525,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0525.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0525.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0525.wav
rms,clb,arctic_b0526,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0526.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0526.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0526.wav
rms,clb,arctic_b0527,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0527.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0527.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0527.wav
rms,clb,arctic_b0528,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0528.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0528.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0528.wav
rms,clb,arctic_b0529,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0529.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0529.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0529.wav
rms,clb,arctic_b0530,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0530.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0530.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0530.wav
rms,clb,arctic_b0531,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0531.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0531.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0531.wav
rms,clb,arctic_b0532,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0532.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0532.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0532.wav
rms,clb,arctic_b0533,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0533.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0533.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0533.wav
rms,clb,arctic_b0534,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0534.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0534.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0534.wav
rms,clb,arctic_b0535,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0535.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0535.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0535.wav
rms,clb,arctic_b0536,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0536.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0536.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0536.wav
rms,clb,arctic_b0537,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0537.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0537.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0537.wav
rms,clb,arctic_b0538,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0538.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0538.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0538.wav
rms,clb,arctic_b0539,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0539.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\clb\wav\arctic_b0539.wav,rms_to_clb,generated_wavs/rms_to_clb/arctic_b0539.wav
rms,slt,arctic_b0508,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0508.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0508.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0508.wav
rms,slt,arctic_b0509,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0509.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0509.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0509.wav
rms,slt,arctic_b0510,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0510.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0510.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0510.wav
rms,slt,arctic_b0511,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0511.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0511.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0511.wav
rms,slt,arctic_b0512,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0512.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0512.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0512.wav
rms,slt,arctic_b0513,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0513.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0513.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0513.wav
rms,slt,arctic_b0514,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0514.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0514.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0514.wav
rms,slt,arctic_b0515,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0515.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0515.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0515.wav
rms,slt,arctic_b0516,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0516.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0516.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0516.wav
rms,slt,arctic_b0517,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0517.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0517.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0517.wav
rms,slt,arctic_b0518,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0518.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0518.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0518.wav
rms,slt,arctic_b0519,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0519.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0519.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0519.wav
rms,slt,arctic_b0520,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0520.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0520.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0520.wav
rms,slt,arctic_b0521,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0521.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0521.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0521.wav
rms,slt,arctic_b0522,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0522.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0522.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0522.wav
rms,slt,arctic_b0523,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0523.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0523.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0523.wav
rms,slt,arctic_b0524,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0524.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0524.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0524.wav
rms,slt,arctic_b0525,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0525.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0525.wav,rms_to_slt,generated_wavs/rms_to_slt/arctic_b0525.wav
